user_id,age_group,location,device_type,subscription_type,days_since_registration,total_purchases,avg_order_value,last_purchase_days,sessions_last_30_days,time_on_site_minutes,pages_per_session,cart_abandonment_rate,purchase_frequency,dar_promocion
USER-000253,18-25,Buenos Aires,Mobile,Basic,243,38,36.96,170.0,23,79.3,4.3,0.01,4.69,0
USER-000254,36-45,Buenos Aires,Tablet,Basic,295,50,413.03,66.0,5,45.3,15.2,0.699,,1
USER-000255,36-45,Buenos Aires,Desktop,Free,305,4,138.85,147.0,20,10.2,9.6,0.288,0.39,1
USER-000256,46-55,,Mobile,Premium,110,36,340.32,29.0,7,,1.0,0.687,9.82,1
USER-000257,18-25,Cordoba,Mobile,Free,359,2,280.9,167.0,13,27.7,5.7,0.733,0.17,1
USER-000258,26-35,Buenos Aires,Mobile,Basic,202,3,97.88,,1,114.5,,0.372,0.45,1
USER-000259,36-45,Buenos Aires,Mobile,Basic,221,23,108.33,144.0,25,37.2,12.8,0.371,3.12,1
USER-000260,55+,Otros,Desktop,Premium,63,34,382.64,,4,1.8,8.8,,16.19,1
USER-000261,36-45,Rosario,Mobile,Free,188,48,332.08,78.0,3,25.4,19.7,0.336,7.66,1
USER-000262,55+,Buenos Aires,Mobile,Free,335,14,449.67,133.0,13,84.4,8.1,0.78,1.25,1
USER-000263,36-45,Cordoba,Desktop,Free,322,37,288.23,111.0,21,115.7,5.5,0.209,3.45,0
USER-000264,46-55,Cordoba,Desktop,Free,204,28,143.26,19.0,30,25.1,15.8,0.468,4.12,0
USER-000265,18-25,Cordoba,Mobile,Free,286,22,482.67,53.0,14,37.7,6.0,0.096,2.31,1
USER-000266,46-55,Buenos Aires,Desktop,Basic,285,13,419.6,83.0,4,11.9,5.7,0.285,1.37,1
USER-000267,18-25,Buenos Aires,Desktop,Free,103,25,428.75,,23,66.5,2.8,0.082,,0
USER-000268,18-25,Buenos Aires,Desktop,Free,294,12,413.6,95.0,21,,13.2,0.466,1.22,1
USER-000269,46-55,Buenos Aires,Tablet,Free,233,41,227.28,32.0,2,,16.8,0.265,,1
USER-000270,46-55,Buenos Aires,Tablet,Basic,344,46,203.55,7.0,12,82.3,,0.172,4.01,0
USER-000271,26-35,Cordoba,Mobile,Basic,270,39,,75.0,15,50.0,11.5,0.049,4.33,0
USER-000272,26-35,Cordoba,Desktop,Premium,222,15,319.07,139.0,25,3.3,8.3,,2.03,0
USER-000273,26-35,Cordoba,Tablet,Basic,120,24,142.51,6.0,10,72.1,1.6,0.649,,1
USER-000274,18-25,Otros,Mobile,Premium,222,14,487.25,25.0,7,79.2,6.1,0.653,1.89,0
USER-000275,36-45,Otros,Mobile,Enterprise,337,24,183.85,44.0,5,29.1,7.0,0.59,2.14,0
USER-000276,46-55,Buenos Aires,Desktop,Premium,182,36,79.63,48.0,26,118.6,,0.394,5.93,1
USER-000277,18-25,Buenos Aires,Mobile,Basic,207,1,267.96,0.0,10,110.2,4.8,0.104,0.14,0
USER-000278,46-55,La Plata,Mobile,Free,275,37,355.3,36.0,24,14.2,11.0,,4.04,0
USER-000279,26-35,Otros,Mobile,Free,328,19,168.08,40.0,23,113.9,16.0,0.769,1.74,1
USER-000280,26-35,Mendoza,Mobile,Premium,33,39,,57.0,21,71.1,,0.245,,1
USER-000281,26-35,Buenos Aires,Mobile,Premium,13,36,201.88,145.0,1,22.7,7.0,,36.0,0
USER-000282,18-25,Rosario,Tablet,Free,52,47,48.13,88.0,10,21.0,17.8,0.071,,0
USER-000283,36-45,Mendoza,Mobile,Free,3,13,132.28,17.0,11,,,0.001,13.0,0
USER-000284,26-35,Cordoba,Mobile,Basic,168,24,,96.0,3,99.6,16.0,0.462,4.29,0
USER-000285,18-25,Cordoba,Desktop,Free,14,1,166.17,26.0,2,41.7,17.9,0.129,1.0,0
USER-000286,,La Plata,Mobile,Basic,327,39,447.68,180.0,0,52.3,13.4,0.486,3.58,0
USER-000287,18-25,Buenos Aires,Mobile,Free,143,44,281.52,138.0,8,79.6,,0.077,9.23,0
USER-000288,36-45,La Plata,Mobile,Free,164,27,52.94,169.0,20,72.4,4.8,0.021,4.94,0
USER-000289,36-45,Otros,Mobile,Free,278,50,204.76,125.0,28,79.7,,0.435,,0
USER-000290,26-35,Cordoba,Mobile,Free,271,28,237.88,57.0,26,33.0,2.2,0.602,3.1,1
USER-000291,,Rosario,Desktop,Basic,24,48,298.97,141.0,1,101.1,16.5,0.335,48.0,1
USER-000292,,,Mobile,Free,91,19,48.69,8.0,16,69.0,10.8,0.457,6.26,1
USER-000293,18-25,Otros,Mobile,Premium,48,10,486.36,49.0,4,6.1,2.5,0.547,6.25,0
USER-000294,55+,Rosario,Desktop,Free,262,46,457.95,17.0,2,,8.5,0.261,5.27,0
USER-000295,26-35,Otros,Mobile,Premium,224,37,266.06,107.0,3,,3.8,0.47,4.96,1
USER-000296,46-55,Rosario,Mobile,Free,314,34,441.27,105.0,8,46.6,10.2,,3.25,0
USER-000297,18-25,Cordoba,Desktop,Basic,346,25,29.0,84.0,22,29.3,15.2,0.737,2.17,0
USER-000298,18-25,La Plata,Mobile,Free,175,31,430.54,175.0,3,116.7,5.3,0.24,5.31,1
USER-000299,36-45,Buenos Aires,Desktop,Basic,139,5,102.09,54.0,29,99.1,15.1,0.608,1.08,1
USER-000300,46-55,Cordoba,Mobile,Free,174,32,207.66,134.0,28,68.7,4.3,0.7,5.52,0
USER-000301,46-55,Buenos Aires,Mobile,Premium,263,45,107.56,94.0,26,56.2,8.5,0.738,5.13,1
USER-000302,18-25,Cordoba,Mobile,Free,17,30,297.57,89.0,11,20.5,18.0,0.599,30.0,0
USER-000303,18-25,Buenos Aires,Mobile,Premium,13,49,482.81,56.0,20,27.8,,0.521,49.0,0
USER-000304,18-25,Mendoza,Desktop,Free,103,8,327.21,153.0,25,2.0,5.8,0.644,2.33,1
USER-000305,36-45,Mendoza,Mobile,Premium,209,22,234.91,,14,37.0,10.9,0.499,3.16,1
USER-000306,18-25,Cordoba,Desktop,Premium,66,23,285.11,152.0,19,34.6,14.0,0.385,10.45,0
USER-000307,55+,Rosario,Desktop,Free,193,45,476.57,166.0,9,23.4,10.8,0.192,6.99,1
USER-000308,46-55,La Plata,Desktop,Basic,336,43,78.57,6.0,20,60.2,6.6,0.726,3.84,0
USER-000309,26-35,Buenos Aires,Desktop,Basic,158,12,178.15,56.0,21,64.6,15.9,0.725,2.28,1
USER-000310,26-35,Buenos Aires,Mobile,Basic,22,35,98.76,24.0,15,,5.9,0.647,35.0,1
USER-000311,46-55,La Plata,Desktop,Free,272,14,374.66,78.0,13,94.8,7.3,0.208,1.54,1
USER-000312,26-35,Buenos Aires,Mobile,Basic,215,37,472.71,18.0,15,106.8,10.5,,5.16,1
USER-000313,,Cordoba,Desktop,Free,170,12,177.91,145.0,28,108.9,9.7,,2.12,1
USER-000314,36-45,Cordoba,Desktop,Free,273,40,38.43,115.0,8,25.9,,0.461,4.4,1
USER-000315,26-35,Mendoza,Mobile,Basic,284,40,220.41,,30,57.8,1.1,,4.23,0
USER-000316,55+,La Plata,,Basic,174,1,341.61,160.0,23,30.6,,0.275,0.17,0
USER-000317,18-25,Cordoba,Mobile,Free,299,2,156.12,74.0,14,87.6,12.3,0.27,0.2,1
USER-000318,55+,Buenos Aires,Tablet,Free,14,12,90.79,103.0,0,28.2,14.8,0.105,12.0,1
USER-000319,36-45,Buenos Aires,Mobile,Basic,354,2,193.84,163.0,8,92.8,12.8,,0.17,1
USER-000320,36-45,Rosario,Mobile,Basic,341,26,227.71,,17,,14.3,0.164,2.29,1
USER-000321,36-45,Buenos Aires,Desktop,Basic,14,17,315.17,179.0,4,50.8,18.1,,17.0,1
USER-000322,18-25,Buenos Aires,Mobile,Free,49,12,,133.0,6,,8.8,0.128,7.35,0
USER-000323,26-35,Buenos Aires,Tablet,Free,85,0,16.25,999.0,2,108.9,16.9,0.535,0.0,0
USER-000324,46-55,,Mobile,,289,16,325.73,,9,32.4,2.0,0.651,1.66,1
USER-000325,46-55,Cordoba,Desktop,Basic,345,7,56.55,11.0,0,102.4,13.6,0.136,0.61,1
USER-000326,46-55,Otros,Mobile,Premium,182,23,409.33,46.0,3,48.7,19.3,,3.79,0
USER-000327,36-45,Cordoba,Mobile,Premium,168,10,65.4,178.0,23,8.0,18.9,0.128,1.79,1
USER-000328,46-55,Cordoba,Mobile,Basic,152,39,196.08,91.0,19,4.4,14.0,,7.7,1
USER-000329,26-35,Cordoba,Desktop,Basic,299,4,138.19,,0,84.8,13.9,0.614,0.4,0
USER-000330,36-45,Buenos Aires,Tablet,Premium,70,33,266.32,179.0,19,12.3,13.6,0.199,14.14,1
USER-000331,36-45,Rosario,Mobile,Premium,188,39,36.74,164.0,29,19.7,17.1,0.681,6.22,1
USER-000332,18-25,Cordoba,Mobile,Enterprise,281,3,258.4,140.0,20,46.1,16.5,,0.32,0
USER-000333,,Cordoba,Desktop,Basic,138,7,490.53,167.0,0,13.2,8.8,0.446,1.52,1
USER-000334,46-55,Mendoza,Tablet,Basic,365,32,285.54,167.0,21,55.3,7.5,0.66,2.63,1
USER-000335,,Buenos Aires,Desktop,Basic,251,45,332.01,,3,12.6,,0.002,5.38,0
USER-000336,,Otros,Mobile,Basic,184,44,62.1,42.0,15,17.7,14.6,0.577,7.17,0
USER-000337,26-35,Buenos Aires,Mobile,Premium,311,13,233.95,48.0,22,41.2,15.4,,1.25,0
USER-000338,46-55,Rosario,Desktop,Basic,41,42,298.76,129.0,4,115.7,1.1,0.589,30.73,1
USER-000339,46-55,La Plata,Mobile,Basic,82,11,348.99,44.0,23,98.0,3.0,0.526,4.02,1
USER-000340,46-55,Cordoba,Mobile,Enterprise,55,44,,70.0,12,115.7,,0.362,24.0,0
USER-000341,18-25,Rosario,Desktop,Basic,297,44,278.42,80.0,22,88.7,,0.174,4.44,0
USER-000342,36-45,Buenos Aires,Mobile,Basic,258,45,328.54,45.0,16,65.6,13.1,0.568,5.23,1
USER-000343,36-45,Rosario,Tablet,Premium,185,43,376.46,136.0,9,105.4,9.0,0.01,6.97,0
USER-000344,18-25,Buenos Aires,Desktop,Free,311,48,394.91,73.0,21,30.8,16.9,0.552,4.63,1
USER-000345,18-25,Cordoba,Mobile,Basic,214,39,435.34,143.0,27,27.7,13.3,,5.47,1
USER-000346,36-45,Mendoza,Mobile,Basic,104,24,199.9,,10,,,0.595,6.92,0
USER-000347,36-45,Mendoza,Desktop,Premium,262,40,355.27,165.0,11,90.9,11.4,0.483,4.58,0
USER-000348,,Buenos Aires,Desktop,Free,266,11,370.19,,12,5.8,6.3,0.211,1.24,1
USER-000349,36-45,Buenos Aires,Mobile,Premium,283,9,29.57,82.0,19,7.1,18.7,0.492,0.95,0
USER-000350,26-35,Mendoza,Mobile,Free,27,45,,,30,22.9,2.3,0.404,45.0,1
USER-000351,26-35,Cordoba,Mobile,Premium,153,42,172.62,92.0,9,27.0,,0.424,8.24,0
USER-000352,46-55,Otros,Mobile,Basic,78,28,127.77,164.0,19,110.3,5.6,0.032,10.77,0
USER-000353,26-35,Mendoza,Mobile,Free,201,46,148.59,132.0,26,92.7,10.8,0.407,6.87,0
USER-000354,18-25,La Plata,Mobile,Basic,116,6,92.02,137.0,17,1.9,2.2,0.536,1.55,0
USER-000355,46-55,Cordoba,Mobile,Basic,256,44,440.53,111.0,20,98.2,2.4,0.549,5.16,0
USER-000356,26-35,Buenos Aires,Mobile,Free,353,50,133.43,18.0,18,98.8,18.3,,4.25,1
USER-000357,,Cordoba,Mobile,Basic,135,34,12.89,158.0,2,91.0,12.1,0.561,7.56,1
USER-000358,26-35,Cordoba,Mobile,Basic,328,38,52.39,112.0,12,48.0,13.6,0.379,3.48,0
USER-000359,18-25,Mendoza,Desktop,Premium,92,18,480.47,,9,81.6,18.4,,5.87,0
USER-000360,26-35,Otros,Mobile,Basic,34,7,30.47,146.0,19,47.9,11.4,0.068,6.18,0
USER-000361,36-45,Otros,Mobile,Basic,258,41,427.21,36.0,5,22.9,12.7,0.202,4.77,1
USER-000362,18-25,Mendoza,Desktop,Premium,307,35,236.02,140.0,2,35.6,2.3,0.079,3.42,0
USER-000363,26-35,Buenos Aires,Mobile,Basic,68,6,149.72,17.0,28,24.0,10.2,0.263,2.65,0
USER-000364,26-35,Rosario,Mobile,Free,28,20,479.74,43.0,0,38.3,15.9,0.57,20.0,1
USER-000365,26-35,,Mobile,Premium,37,30,236.8,91.0,24,37.4,11.5,0.141,24.32,0
USER-000366,18-25,Buenos Aires,Desktop,Premium,55,12,138.98,160.0,2,87.6,17.9,0.68,6.55,0
USER-000367,18-25,Rosario,Mobile,Basic,42,2,280.28,139.0,28,119.8,10.0,0.62,1.43,1
USER-000368,26-35,La Plata,Mobile,Premium,178,8,237.7,130.0,2,,10.5,,1.35,1
USER-000369,36-45,Mendoza,,Free,51,36,474.87,168.0,27,,15.0,0.387,21.18,1
USER-000370,18-25,Mendoza,Mobile,Free,182,14,,52.0,16,109.0,7.9,0.376,2.31,0
USER-000371,46-55,Buenos Aires,Desktop,Free,133,33,320.45,70.0,26,,12.0,0.456,7.44,1
USER-000372,,Cordoba,Desktop,Premium,173,33,133.28,57.0,16,49.3,16.5,,,1
USER-000373,46-55,Buenos Aires,Desktop,Basic,119,14,47.77,164.0,8,26.2,4.6,0.29,3.53,0
USER-000374,36-45,Cordoba,Mobile,Free,305,43,244.62,53.0,18,20.2,16.8,0.018,4.23,1
USER-000375,18-25,Rosario,Mobile,Basic,343,36,81.96,42.0,8,110.8,,0.324,3.15,1
USER-000376,36-45,La Plata,Desktop,Premium,77,5,116.13,,15,104.2,,0.664,1.95,0
USER-000377,18-25,Rosario,Desktop,Basic,58,32,139.62,,10,110.8,12.3,0.055,16.55,0
USER-000378,,Buenos Aires,Mobile,Premium,172,32,345.34,38.0,19,12.5,10.0,0.492,5.58,0
USER-000379,46-55,Cordoba,Desktop,Free,346,42,73.86,,17,99.5,18.0,,3.64,0
USER-000380,26-35,Cordoba,Desktop,Basic,33,27,122.45,123.0,25,92.5,7.7,0.644,24.55,1
USER-000381,36-45,Cordoba,Mobile,Premium,9,5,148.8,139.0,13,31.7,1.1,0.595,5.0,0
USER-000382,36-45,Buenos Aires,Mobile,Basic,362,44,404.1,104.0,11,13.7,9.1,0.468,3.65,1
USER-000383,46-55,Cordoba,Mobile,Free,232,43,204.75,52.0,13,66.7,11.6,0.143,5.56,1
USER-000384,36-45,Buenos Aires,Mobile,Free,79,45,205.08,,27,103.8,3.3,0.184,17.09,0
USER-000385,46-55,Buenos Aires,Mobile,Premium,7,35,310.87,,22,7.2,8.4,0.509,35.0,0
USER-000386,46-55,Cordoba,Desktop,Free,319,16,118.67,,19,5.5,8.3,0.788,1.5,1
USER-000387,36-45,Buenos Aires,Tablet,Free,51,49,411.91,,15,53.2,4.8,0.526,28.82,0
USER-000388,26-35,Buenos Aires,Mobile,Basic,100,14,311.44,172.0,1,,13.4,0.781,4.2,0
USER-000389,55+,Mendoza,Mobile,Free,321,37,108.15,,23,84.7,18.5,0.44,3.46,0
USER-000390,46-55,Buenos Aires,Tablet,Free,79,38,481.9,116.0,29,49.1,,0.14,,1
USER-000391,18-25,Buenos Aires,Mobile,Premium,106,32,478.79,137.0,26,95.4,5.8,,9.06,0
USER-000392,36-45,Mendoza,Desktop,Enterprise,172,29,343.98,150.0,27,4.3,3.2,0.054,5.06,0
USER-000393,36-45,Buenos Aires,Desktop,Premium,41,26,478.17,,17,2.2,16.8,0.199,19.02,0
USER-000394,26-35,Mendoza,Mobile,Basic,318,11,243.51,90.0,6,107.4,6.1,0.758,1.04,0
USER-000395,46-55,Buenos Aires,Desktop,Free,16,15,437.64,52.0,7,25.1,5.7,0.495,15.0,0
USER-000396,36-45,Buenos Aires,Mobile,Enterprise,286,31,310.78,138.0,30,6.0,10.2,0.497,3.25,1
USER-000397,46-55,La Plata,Mobile,Free,113,11,492.35,130.0,8,,15.3,0.103,,0
USER-000398,36-45,Cordoba,Mobile,Basic,96,25,431.6,44.0,14,117.2,14.3,0.368,7.81,0
USER-000399,18-25,Rosario,Mobile,Free,13,23,310.26,66.0,5,66.3,5.5,0.377,,0
USER-000400,26-35,Buenos Aires,Mobile,Basic,52,48,192.43,102.0,8,54.6,11.9,0.783,27.69,0
USER-000401,18-25,Buenos Aires,Mobile,Free,14,27,429.59,50.0,4,96.2,15.0,0.378,27.0,0
USER-000402,18-25,Cordoba,Tablet,Premium,361,33,,80.0,25,58.9,5.8,0.687,2.74,1
USER-000403,26-35,Rosario,Mobile,,341,30,421.1,24.0,14,89.6,5.9,0.288,2.64,0
USER-000404,46-55,Buenos Aires,Mobile,Free,80,43,481.93,50.0,18,69.5,13.3,0.14,16.12,1
USER-000405,26-35,Rosario,Mobile,Premium,220,5,196.72,,14,76.2,3.8,0.134,0.68,1
USER-000406,26-35,Rosario,Mobile,Premium,193,5,89.38,58.0,10,38.7,6.5,0.214,0.78,0
USER-000407,26-35,La Plata,Desktop,Premium,35,47,297.59,115.0,13,20.9,17.2,0.1,40.29,1
USER-000408,,Otros,Desktop,Free,245,10,204.55,24.0,2,112.5,,0.043,1.22,0
USER-000409,26-35,Otros,Mobile,Basic,162,5,330.87,,9,28.3,15.0,0.355,0.93,0
USER-000410,18-25,La Plata,Mobile,Basic,301,20,433.48,119.0,27,65.3,6.2,,1.99,0
USER-000411,26-35,Rosario,Mobile,Premium,8,36,223.14,163.0,20,64.5,18.3,0.385,36.0,1
USER-000412,46-55,Cordoba,Mobile,Free,249,19,15.17,133.0,26,91.2,3.6,0.229,2.29,0
USER-000413,18-25,Otros,Tablet,Basic,92,0,385.28,999.0,25,35.9,5.4,0.006,0.0,0
USER-000414,18-25,La Plata,Mobile,Free,174,45,371.19,,26,46.0,6.0,0.338,7.76,1
USER-000415,26-35,Mendoza,Desktop,Basic,243,17,149.49,136.0,25,33.0,4.6,0.055,2.1,1
USER-000416,26-35,Rosario,Desktop,Free,296,39,251.08,82.0,0,19.1,19.4,0.018,3.95,1
USER-000417,26-35,Buenos Aires,Mobile,Free,313,5,83.84,126.0,6,41.7,6.9,0.64,0.48,0
USER-000418,26-35,Mendoza,Mobile,Premium,175,9,37.46,100.0,2,65.6,4.5,0.717,1.54,1
USER-000419,46-55,La Plata,Mobile,Premium,237,15,198.55,113.0,7,88.8,1.6,0.369,1.9,0
USER-000420,26-35,Otros,Mobile,Basic,317,19,468.75,40.0,20,87.7,15.1,0.44,1.8,1
USER-000421,26-35,Rosario,Mobile,Premium,303,42,116.72,28.0,7,76.3,7.2,0.134,4.16,0
USER-000422,36-45,Cordoba,Mobile,Enterprise,224,37,393.9,121.0,22,71.9,8.1,,4.96,0
USER-000423,26-35,Rosario,Mobile,Enterprise,285,48,316.31,15.0,11,77.7,14.3,0.633,5.05,1
USER-000424,26-35,Buenos Aires,Mobile,Basic,301,22,404.71,112.0,23,24.0,14.1,0.287,2.19,1
USER-000425,26-35,Buenos Aires,Desktop,Basic,297,34,351.55,48.0,18,,7.6,0.586,3.43,1
USER-000426,46-55,Rosario,Desktop,Free,225,33,85.96,,26,32.3,8.0,0.001,,1
USER-000427,26-35,Mendoza,Desktop,Basic,39,23,390.25,61.0,10,86.8,,0.431,17.69,0
USER-000428,18-25,Rosario,Desktop,Free,167,18,,164.0,10,14.1,,0.053,3.23,1
USER-000429,18-25,Buenos Aires,Mobile,Free,299,2,289.8,99.0,21,59.3,12.9,0.472,,1
USER-000430,26-35,Rosario,,Premium,340,13,331.32,20.0,14,96.3,2.2,0.446,1.15,0
USER-000431,46-55,Mendoza,Mobile,Basic,153,33,29.92,18.0,26,37.2,,0.768,6.47,0
USER-000432,18-25,Buenos Aires,Mobile,Free,316,42,131.89,160.0,30,22.3,15.2,0.332,3.99,1
USER-000433,36-45,Rosario,Desktop,Premium,311,27,442.58,42.0,25,22.5,8.6,0.27,2.6,1
USER-000434,26-35,Rosario,Tablet,Premium,285,35,495.82,83.0,27,45.2,15.5,0.344,3.68,1
USER-000435,36-45,Rosario,Mobile,Premium,200,47,134.5,,14,115.2,1.0,,7.05,0
USER-000436,36-45,Cordoba,Tablet,Free,220,19,492.35,54.0,27,38.5,15.7,0.755,2.59,0
USER-000437,46-55,Cordoba,Mobile,Basic,224,6,,,4,17.5,8.0,0.466,,0
USER-000438,26-35,Buenos Aires,Mobile,Basic,246,13,369.79,,25,58.4,,0.719,1.59,0
USER-000439,36-45,Otros,Mobile,Free,6,46,406.09,97.0,2,93.8,18.5,0.268,46.0,0
USER-000440,26-35,La Plata,Desktop,Free,143,41,426.24,2.0,20,93.5,8.3,0.244,8.6,1
USER-000441,26-35,Rosario,Mobile,Basic,344,9,34.75,100.0,14,90.6,11.9,0.072,0.78,0
USER-000442,26-35,Cordoba,Mobile,Free,144,36,375.2,140.0,12,32.2,8.6,0.348,7.5,1
USER-000443,18-25,Buenos Aires,Mobile,Basic,8,41,289.95,,19,119.7,11.0,0.194,41.0,0
USER-000444,36-45,Buenos Aires,Tablet,Free,229,42,212.66,93.0,11,,7.5,0.524,5.5,1
USER-000445,18-25,Buenos Aires,Desktop,Premium,209,39,81.45,11.0,29,98.4,4.8,0.299,5.6,1
USER-000446,18-25,Buenos Aires,Tablet,Premium,322,18,16.73,177.0,25,14.2,9.6,,1.68,1
USER-000447,36-45,Buenos Aires,Mobile,Premium,258,35,246.68,36.0,22,84.2,1.3,0.466,4.07,0
USER-000448,26-35,Buenos Aires,Mobile,Free,26,44,,13.0,14,78.9,1.2,0.311,44.0,0
USER-000449,36-45,Otros,Mobile,Free,227,18,435.03,,12,28.5,8.2,0.781,2.38,1
USER-000450,46-55,Cordoba,Mobile,Free,315,12,255.32,,17,111.2,1.4,0.198,,0
USER-000451,26-35,Cordoba,Desktop,Free,94,43,182.44,160.0,9,29.1,,0.401,13.72,0
USER-000452,36-45,La Plata,Desktop,Premium,334,1,472.63,71.0,7,19.1,18.0,0.526,,1
USER-000453,36-45,Cordoba,Desktop,Premium,321,43,121.44,61.0,18,19.2,19.4,0.728,4.02,0
USER-000454,26-35,Buenos Aires,Desktop,Basic,197,43,,,9,,18.1,0.728,6.55,0
USER-000455,55+,Otros,Mobile,Premium,145,10,165.57,142.0,17,113.9,3.2,,2.07,0
USER-000456,36-45,Mendoza,Desktop,Basic,291,26,158.64,,29,88.9,3.9,0.15,2.68,0
USER-000457,,Mendoza,Desktop,Free,298,36,310.06,152.0,7,28.5,1.5,0.064,3.62,0
USER-000458,18-25,La Plata,Mobile,Basic,121,11,,,15,17.4,4.7,0.026,2.73,1
USER-000459,46-55,,Mobile,Basic,358,12,381.31,16.0,5,111.3,19.7,0.694,,1
USER-000460,36-45,La Plata,Desktop,Basic,115,49,30.49,97.0,23,38.2,12.6,0.594,12.78,1
USER-000461,26-35,Rosario,Desktop,Free,61,6,231.29,10.0,28,119.5,,0.316,2.95,0
USER-000462,36-45,Cordoba,Desktop,Free,345,18,225.38,77.0,24,99.5,9.8,0.338,1.57,0
USER-000463,46-55,Rosario,Tablet,Basic,52,41,231.33,,3,,12.1,0.715,23.65,0
USER-000464,18-25,Cordoba,Mobile,Free,86,37,449.34,51.0,28,55.1,5.8,0.553,,1
USER-000465,36-45,Mendoza,Mobile,Free,1,28,320.7,21.0,16,,14.8,,28.0,0
USER-000466,46-55,Cordoba,Mobile,Premium,52,21,287.09,168.0,27,18.9,17.5,,12.12,0
USER-000467,18-25,Buenos Aires,Desktop,Enterprise,1,18,316.96,30.0,28,16.7,4.9,0.498,18.0,1
USER-000468,18-25,Cordoba,Mobile,Premium,236,38,442.52,60.0,6,71.1,10.0,0.328,4.83,0
USER-000469,36-45,Buenos Aires,Desktop,Free,325,40,283.2,53.0,1,,,0.279,,0
USER-000470,46-55,Rosario,Desktop,Free,291,5,34.03,106.0,5,20.2,6.4,0.529,0.52,0
USER-000471,,Mendoza,Mobile,Basic,7,37,186.49,9.0,2,,,0.718,37.0,1
USER-000472,36-45,La Plata,Mobile,Basic,331,7,350.36,70.0,10,63.7,11.0,0.557,0.63,1
USER-000473,,Rosario,Tablet,Basic,52,5,246.99,176.0,19,,19.7,0.23,2.88,0
USER-000474,46-55,Buenos Aires,Mobile,Basic,54,8,311.0,127.0,16,,10.5,0.646,4.44,1
USER-000475,18-25,Buenos Aires,Mobile,Free,53,29,316.48,30.0,23,101.9,16.2,0.799,16.42,0
USER-000476,18-25,Buenos Aires,Desktop,Free,154,40,108.58,72.0,8,95.0,6.8,,7.79,0
USER-000477,36-45,Buenos Aires,Mobile,Free,200,36,311.84,7.0,26,21.9,7.3,0.27,5.4,1
USER-000478,26-35,Cordoba,Mobile,Free,21,9,317.33,137.0,28,,15.9,0.331,9.0,0
USER-000479,46-55,Buenos Aires,Desktop,Free,337,34,19.17,,21,40.5,,0.637,3.03,0
USER-000480,55+,Buenos Aires,Mobile,Enterprise,332,40,271.79,,18,73.1,4.6,0.093,3.61,1
USER-000481,36-45,Buenos Aires,Mobile,Basic,208,31,,,14,,6.7,0.42,4.47,0
USER-000482,18-25,Mendoza,Desktop,Premium,276,28,257.94,123.0,28,60.5,4.6,0.739,3.04,1
USER-000483,26-35,Buenos Aires,Desktop,Free,97,33,341.59,33.0,6,87.2,,0.571,10.21,1
USER-000484,18-25,Buenos Aires,Mobile,Premium,98,5,173.31,11.0,3,62.9,,0.25,1.53,0
USER-000485,36-45,Rosario,Mobile,Free,70,18,145.56,81.0,24,53.5,3.2,0.119,7.71,1
USER-000486,18-25,Otros,Mobile,Free,225,34,181.66,,8,17.8,14.4,0.227,4.53,0
USER-000487,,,Desktop,Basic,240,3,,120.0,28,81.4,3.0,,0.38,1
USER-000488,26-35,Mendoza,Desktop,Basic,147,44,352.69,157.0,11,38.2,16.5,0.57,8.98,0
USER-000489,46-55,Buenos Aires,Tablet,Premium,22,36,74.58,,14,12.6,6.9,0.516,36.0,0
USER-000490,26-35,Otros,Mobile,Premium,127,16,,100.0,5,84.3,13.6,0.631,3.78,1
USER-000491,26-35,Buenos Aires,Mobile,Free,199,29,424.43,72.0,24,42.5,11.9,0.406,,1
USER-000492,46-55,,Mobile,Basic,158,50,158.04,118.0,12,71.3,5.5,0.195,,0
USER-000493,55+,Cordoba,Mobile,Premium,284,37,221.26,111.0,18,94.7,11.3,0.189,3.91,0
USER-000494,36-45,Mendoza,Desktop,Premium,26,7,,118.0,10,67.1,16.6,0.141,,0
USER-000495,18-25,Buenos Aires,Desktop,Premium,158,24,170.43,165.0,21,8.3,5.1,,4.56,1
USER-000496,46-55,Rosario,Mobile,Free,68,9,231.96,74.0,12,74.3,9.5,0.165,3.97,0
USER-000497,26-35,Mendoza,Desktop,Premium,203,27,361.72,88.0,2,70.3,12.6,0.408,3.99,0
USER-000498,46-55,Buenos Aires,Tablet,Enterprise,300,0,354.64,,26,117.5,3.1,0.226,0.0,1
USER-000499,18-25,Mendoza,Mobile,Free,350,24,208.96,,17,26.1,4.3,0.111,2.06,0
USER-000500,26-35,Otros,Desktop,Free,81,42,71.52,2.0,2,78.2,3.7,0.708,15.56,0
USER-000501,26-35,Otros,Mobile,Basic,29,26,431.47,178.0,19,111.7,12.8,0.364,26.0,1
USER-000502,36-45,,Mobile,Free,148,38,13.64,127.0,27,88.0,14.5,0.215,,1
USER-000503,36-45,Buenos Aires,Mobile,Basic,86,23,65.45,123.0,30,83.2,3.7,,8.02,1
USER-000504,26-35,Buenos Aires,Desktop,Free,222,30,319.02,169.0,30,80.6,14.0,0.431,4.05,0
USER-000505,26-35,Buenos Aires,Mobile,Premium,69,30,232.48,120.0,18,88.3,9.0,0.768,13.04,0
USER-000506,26-35,Buenos Aires,Tablet,Premium,215,46,394.66,66.0,1,75.9,12.0,0.458,6.42,0
USER-000507,55+,La Plata,Desktop,Free,29,5,72.14,19.0,27,94.3,5.8,0.493,5.0,0
